id,titulo,tipo,ano_publicacao,volume,paginas,organizacoes,citacoes,issn,isbn,doi,orcids_autores,autores,origem,keywords
SCOPUS_ID:85145411514,"Determinants of service quality influencing customer satisfaction in fitness centers: A systematic review",Journal,2022-12-31,49,29-45,N/A,N/A,undefined,undefined,10.21134/eurjhm.2022.49.3,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85139348035,"Qigong for mental health and sleep quality in postmenopausal women: A randomized controlled trial",Journal,2022-09-30,101,E30897,N/A,N/A,00257974,undefined,10.1097/MD.0000000000030897,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85133640136,"Cognitive Stimulation as Alternative Treatment to Improve Psychological Disorders in Patients with Mild Cognitive Impairment",Journal,2022-07-01,11,undefined,N/A,N/A,undefined,undefined,10.3390/jcm11143947,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85131771264,"Changes in satisfaction with female genital self-image and sexual function after a Qigong exercise intervention in Spanish postmenopausal women: a randomized-controlled trial",Journal,2022-06-19,29,693-699,N/A,N/A,10723714,undefined,10.1097/GME.0000000000001967,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85116229602,"Fear of falling and physical fitness in community-dwelling older adults",Journal,2022-01-01,43,495-502,N/A,N/A,15791726,undefined,10.47197/RETOS.V43I0.88588,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85121585036,"Qigong for Muscle Strength and Static Postural Control in Middle-Aged and Older Postmenopausal Women: A Randomized Controlled Trial",Journal,2021-12-08,8,undefined,N/A,N/A,undefined,undefined,10.3389/fmed.2021.784320,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85104427926,"Anthropometric measures, aerobic and muscular fitness: Effect of an exercise program applied in school context",Journal,2020-09-01,12,374-383,N/A,N/A,undefined,undefined,undefined,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85078724319,"Physical capacities and their relation with memory, mathematical calculation, linguistic reasoning, and creativity in adolescents",Journal,2020-01-01,37,473-479,N/A,N/A,15791726,undefined,undefined,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85050248979,"Few European Adults are Living a Healthy Lifestyle",Journal,2019-03-01,33,391-398,N/A,N/A,08901171,undefined,10.1177/0890117118787078,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:85055992178,"Prevalence of Risk for Exercise Dependence: A Systematic Review",Journal,2019-02-14,49,319-330,N/A,N/A,01121642,undefined,10.1007/s40279-018-1011-4,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Ambas,N/A
SCOPUS_ID:84941768929,"What distinguish teams from social aggregates? A tool to assess the group development",Journal,2015-10-01,31,921-929,N/A,N/A,02129728,undefined,10.6018/analesps.31.3.183831,0000-0003-2458-3004,"Vânia Azevedo Ferreira Brandão de Loureiro",Scopus,
SCOPUS_ID:85192133944,"Industrial tourism and literary tourism: Niche marketing perspective and regional development",Book,2024-04-03,undefined,88-103,N/A,N/A,undefined,"true, [9798369326206, 9798369326190]",10.4018/979-8-3693-2619-0.ch006,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85168704712,"Digital Communication and the Crisis Management in Hotel Management: A Perspective in the Euroregion North of Portugal and Galicia (ERNPG)",Journal,2023-08-01,13,undefined,N/A,N/A,undefined,undefined,10.3390/admsci13080191,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85164958732,"The Role of Football Clubs as a Driver of Tourism Marketing Management and Local Development: A Preliminary Study in Minho (Portugal)","Book Series",2023-01-01,340,439-448,N/A,N/A,21903018,"true, [9789811999598]",10.1007/978-981-19-9960-4_38,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85164907176,"Accessible Tourism and Digitalization: Stakeholders Perspective in the City of Barcelos","Book Series",2023-01-01,340,721-730,N/A,N/A,21903018,"true, [9789811999598]",10.1007/978-981-19-9960-4_59,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85144987417,"Tourism and Protected Areas: The Guadiana Valley Natural Park, Portugal",Journal,2022-12-01,13,2085-2093,N/A,N/A,undefined,undefined,10.14505/jemt.v13.8(64).01,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85132026034,"Green Marketing Trends in Specific Contexts of Tourism and Music Festivals: Preliminary Insights","Book Series",2022-01-01,284,87-96,N/A,N/A,21903018,"true, [9789811697005]",10.1007/978-981-16-9701-2_8,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85120680824,"The role of live marketing and sensory marketing in the rock in Rio Brassil 2017 event from the perspective of stakeholder offer and the dynamics of the destination",Journal,2021-09-23,36,631-651,N/A,N/A,16459261,undefined,10.34624/rtd.v36i2.9505,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85117200754,"Tourism and nature. An exploratory study of the vale do guadiana nature park 25 years later","Conference Proceeding",2021-01-01,undefined,467-475,N/A,N/A,undefined,"true, [9781912764938]",10.34190/IRT.21.032,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
SCOPUS_ID:85106539396,"River tourism and local development in demarcated regions and the winegrowing context: A theoretical contribution",Journal,2021-01-01,2021,185-200,N/A,N/A,16459261,undefined,10.34624/rtd.v0i35.24646,0000-0002-2936-0195,"Victor Manuel do Sacramento Figueira",Scopus,
WOS:000174849300001,"Synthesis and spectroscopic characterisation of <i>N</i>-alkyl quaternary ammonium salts typical precursors of cyanines",Article,2002,7,320-330,,,1420-3049,undefined,10.3390/70300320,,,WBS,N/A
WOS:000453392700004,"Exploring the Life-Cycle Model Applied to 'Umbrella Constructs': Destination Image as an Example",Article,2012,37,133-143,,,0250-8281,undefined,10.1080/02508281.2012.11081698,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000213009000009,"Portfolio as a topological tool to define a professional profile in the area of creative industries",Article,2013,9,399-410,,,1743-5234,undefined,10.1386/eta.9.3.399_7,"0000-0001-6628-4147; 0000-0002-6203-9424","Aldo Manuel Serra Passarinho; Ana Felisbela de Albuquerque Piedade",Ambas,N/A
WOS:000431188800012,"The Ninth world conference for graduate research in tourism, hospitality and leisure","Editorial material",2017,28,601-603,,,1303-2917,undefined,10.1080/13032917.2017.1359928,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000401019100003,"Assessing lake-destination image: insights from the industry side",Article,2017,11,5-17,,,1750-6182,undefined,10.1108/IJCTHR-09-2015-0116,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000463663200014,"Evaluation of Energy Production Through Solar Photovoltaic Technology for Self-Consumption in the Parish Council of Sao Bartolomeu de Messines, Portugal - Preliminary Study",Article,2019,20,111-120,,,2299-8993,undefined,10.12911/22998993/105336,0000-0003-3953-8441,"Ana Cristina Diniz Vicente Pardal",WBS,N/A
WOS:000735996500001,"Designing and evaluating tourism experiences in senior mobility: an application of the OEC framework",Article,2020,16,59-72,,,2182-8458,undefined,10.18089/tms.2020.160405,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",Ambas,N/A
WOS:000551722900002,"EXPLORING VISUAL METHODS IN TEACHING TOURISM","Article, Meeting",2020,25,203-214,,,1083-5423,undefined,10.3727/108354220X15758301241710,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000551722900003,"EXPLORING THE POTENTIAL OF NIGHTSCAPE PHOTOGRAPHY FOR TOURISM: PRELIMINARY INSIGHTS","Article, Meeting",2020,25,215-225,,,1083-5423,undefined,10.3727/108354220X15758301241738,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000606407100001,"A Textual and Visual Analysis of the Intrinsic Value Dimensions of Romania: Towards a Sustainable Destination Brand",Article,2021,13,undefined,,,undefined,undefined,10.3390/su13010067,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:000606751800008,"From Observations and Pictures to Images: Learning Lab@PP2 in Tourism Classes","Article, Meeting",2020,25,104-118,,,2160-3715,undefined,undefined,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",Ambas,N/A
WOS:000902618100001,"Monitoring and Prediction of Particulate Matter (PM<sub>2.5</sub> and PM<sub>10</sub>) around the Ipbeja Campus",Article,2022,14,undefined,,,undefined,undefined,10.3390/su142416892,0000-0003-3953-8441,"Ana Cristina Diniz Vicente Pardal",Ambas,N/A
WOS:000956205800001,"Using travel blogs to explore the image of Romania as an emerging tourism destination",Article,2023,34,undefined,,,1994-7658,undefined,10.54055/ejtr.v34i.2566,0000-0001-9140-9722,"Ana Isabel Barros Pimentel Rodrigues",WBS,N/A
WOS:001038265400001,"ANALYSIS OF FLAWS IN GRAPHICAL REPRESENTATIONS OF STATISTICAL DATA IN THE FIELD OF OCCUPATIONAL SAFETYAND HEALTH",Article,2023,16,9-22,,,2316-9907,undefined,10.14571/brajets.v16.n1.9-22,0000-0001-5300-2331,"Ana Filomena de Figueiredo Dias",WBS,N/A
WOS:000167942600013,"Human placenta hydrolases active on free ADP-ribose: an ADP-sugar pyrophosphatase and a specific ADP-ribose pyrophosphatase",Article,2001,1526,86-94,,,0304-4165,undefined,10.1016/S0304-4165(01)00113-1,0000-0002-9132-0223,"António Manuel Gouveia Carloto",WBS,N/A
WOS:000241589800010,"The specific, submicromolar-<i>K</i><sub>m</sub> ADP-ribose pyrophosphatase purified from human placenta is enzymically indistinguishable from recombinant NUDT9 protein, including a selectivity for Mn<SUP>2+</SUP> as activating cation and increase in <i>K</i><sub>m</sub> for ADP-ribose, both elicited by H<sub>2</sub>O<sub>2</sub>",Article,2006,1760,1545-1551,,,0304-4165,undefined,10.1016/j.bbagen.2006.06.003,0000-0002-9132-0223,"António Manuel Gouveia Carloto",WBS,N/A
WOS:000451071100047,"Public Participation: A Tool for Water Conservation and Environmental Management",Meeting,2018,undefined,583-593,,,undefined,978-3-319-70271-1,10.1007/978-3-319-70272-8_47,0000-0001-9069-2554,"Anabela Cândida Ramalho Durão",WBS,N/A
WOS:000485660800004,"Phytoremediation potential of <i>Vetiveria zizanioides</i> and <i>Oryza sativa</i> to nitrate and organic substance removal in vertical flow constructed wetland systems",Article,2019,138,19-27,,,0925-8574,undefined,10.1016/j.ecoleng.2019.06.020,0000-0001-9069-2554,"Anabela Cândida Ramalho Durão",WBS,N/A
WOS:A1993KJ77100018,"REDUCTION OF NITROSOBENZENE BY 2-(ALPHA-HYDROXYETHYL)-3,4-DIMETHYLTHIAZOLIUM SALTS",Article,1993,undefined,133-134,,,0022-4936,undefined,10.1039/c39930000133,,,WBS,N/A
WOS:A1995BE32G00028,"Theoretical mechanistic investigation of asymmetric aziridination by N-aryl-O-acylhydroxylamines",Meeting,1995,330,140-144,,,0094-243X,1-56396-457-0,undefined,,,WBS,N/A
WOS:000282391200005,"Influence of oxygen and free radicals promoters on the UV-254 nm photolysis of diclofenac",Article,2010,163,35-40,,,1385-8947,undefined,10.1016/j.cej.2010.07.027,,,WBS,N/A
WOS:000314355500290,"Sensory properties of macaroni with and without green banana pulp and the application of <SUP>60</SUP>Cobalt Ionizing Radiation",Meeting,2011,1,1987-1991,,,2211-601X,undefined,10.1016/j.profoo.2011.09.292,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",WBS,N/A
WOS:000306933400042,"Aqueous pharmaceutical compounds removal by potassium monopersulfate. Uncatalyzed and catalyzed semicontinuous experiments",Article,2012,192,326-333,,,1385-8947,undefined,10.1016/j.cej.2012.03.055,,,WBS,N/A
WOS:000342056400006,"Shelf-life extension of cheese: frozen storage","Article, Book",2013,undefined,87-101,,,2212-375X,978-90-8686-211-5,10.3920/978-90-8686-7660-0_6,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",WBS,N/A
WOS:000383127800002,"COOPERATION BETWEEN ACTORS FOR TOURISM DEVELOPMENT: THE APRECIATION OF HERITAGE AND CULTURAL RESOURCES IN RURAL TERRITORIES",Article,2016,4,132-144,,,2183-1912,undefined,undefined,0000-0001-8006-7309,"Marta Isabel Casteleiro Amaral",WBS,N/A
WOS:000457862400022,"Characterization of <i>Cynara cardunculus</i> L. flower from Alentejo as a coagulant agent for cheesemaking",Article,2019,91,178-184,,,0958-6946,undefined,10.1016/j.idairyj.2018.09.010,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",WBS,N/A
WOS:000505575200006,"RURAL TOURISM, HOSPITALITY AND CULTURAL TOURISM EXPERIENCES -RURAL TOURISM BUSINESS CASE STUDIES IN BAIXO ALENTEJO (PORTUGAL)",Article,2019,7,351-362,,,1647-3183,undefined,undefined,0000-0001-8006-7309,"Marta Isabel Casteleiro Amaral",WBS,N/A
WOS:000526862500019,"Study on the Application of Floating Beds of Macrophites (<i>Vetiveria zizanioides</i> and <i>Phragmites australis</i>), in Pilot Scale, for the Removal of Heavy Metals from Agua Forte Stream (Alentejo-Portugal)",Article,2020,21,153-163,,,2299-8993,undefined,10.12911/22998993/118285,,,WBS,N/A
WOS:000580962200002,"Impact of environmental conditions on the ripening of Queijo de evora PDO cheese",Article,2021,58,3942-3952,,,0022-1155,undefined,10.1007/s13197-020-04856-x,"0000-0003-0625-0687; 0000-0002-9305-2082","Nuno Bartolomeu Mendes Godinho de Alvarenga; Maria Teresa Borralho Marques dos Carvalhos",WBS,N/A
WOS:000856757900001,"Zinc Biofortification in <i>Vitis vinifera</i>: Implications for Quality and Wine Production",Article,2022,11,undefined,,,2223-7747,undefined,10.3390/plants11182442,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",WBS,N/A
WOS:001292936000007,"Implementation of Geographic Diversity in Resilient Telecommunication Networks",Meeting,2023,437,89-98,,,2194-1009,978-3-031-46438-6,10.1007/978-3-031-46439-3_7,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",WBS,N/A
WOS:000080989200026,"Dipeptide derivatives of primaquine as transmission-blocking antimalarials:: Effect of aliphatic side-chain acylation on the gametocytocidal activity and on the formation of carboxyprimaquine in rat liver homogenates",Article,1999,16,949-955,,,0724-8741,undefined,10.1023/A:1018922425551,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000169934200010,"Of mice and malaria mutants: unravelling the genetics of drug resistance using rodent malaria models",Review,2001,17,236-242,,,1471-4922,undefined,10.1016/S1471-4922(01)01899-2,,,WBS,N/A
WOS:000170149200001,"<i>Plasmodium falciparum</i>:: Gene mutations and amplification of dihydrofolate reductase genes in parasites grown <i>in vitro</i> in presence of pyrimethamine",Article,2001,98,59-70,,,0014-4894,undefined,10.1006/expr.2001.4618,,,WBS,N/A
WOS:000171154500035,"Antimalarial drugs clear resistant parasites from partially immune hosts",Article,2001,45,2897-2901,,,0066-4804,undefined,10.1128/AAC.45.10.2897-2901.2001,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000178927200148,"Role of drug metabolizing enzymes in antimalarial drug resistance",Abstract,2002,34,74-74,,,0360-2532,undefined,undefined,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000180745500010,"<i>pfcrt</i> and <i>pfmdr1</i> mutations and chloroquine resistance in <i>Plasmodium falciparum</i> from Sao Tome and Principe, West Africa",Article,2002,96,831-834,,,0003-4983,undefined,10.1179/000349802125002284,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000180646800040,"Genetics of mefloquine resistance in the rodent malaria parasite <i>Plasmodium chabaudi</i>",Article,2003,47,709-718,,,0066-4804,undefined,10.1128/AAC.47.2.709-718.2003,,,WBS,N/A
WOS:000181068100010,"Maternal psychological stress and distress as predictors of low birth weight, prematurity and intrauterine growth retardation",Article,2003,57,266-272,,,0954-3007,undefined,10.1038/sj.ejcn.1601526,,,WBS,N/A
WOS:000183657600005,"Detection of atovaquone and Malarone™ resistance conferring mutations in <i>Plasmodium falciparum</i> cytochrome b gene (<i>cytb</i>)",Article,2003,17,85-89,,,0890-8508,undefined,10.1016/S0890-8508(03)00006-9,,,WBS,N/A
WOS:000187807000003,"Chloroquine resistance in <i>Plasmodium chabaudi</i>:: are chloroquine-resistance transporter (<i>crt</i>) and multi-drug resistance (<i>mdr1</i>) orthologues involved?",Article,2004,133,27-35,,,0166-6851,undefined,10.1016/j.molbiopara.2003.08.010,,,WBS,N/A
WOS:000221387800009,"High frequency of the genetic polymorphisms associated with sulfadoxine-pyrimethamine resistance, among <i>Plasmodium falciparum</i> isolates from Sao Tome and Principe, West Africa",Article,2004,98,293-296,,,0003-4983,undefined,10.1179/000349804225003262,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000221779100005,"Is the expression of genes encoding enzymes of glutathione (GSH) metabolism involved in chloroquine resistance in <i>Plasmodium chabaudi</i> parasites?",Article,2004,136,43-50,,,0166-6851,undefined,10.1016/j.molbiopara.2004.02.008,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000227950700001,"An AFLP-based genetic linkage map of <i>Plasmodium chabaudi chabaudi</i> -: art. no. 11",Article,2005,4,undefined,,,1475-2875,undefined,10.1186/1475-2875-4-11,,,WBS,N/A
WOS:000231195200554,"Contribution to the metabolic adaptation to food restriction in rabbits (preliminary results)",Abstract,2005,118,S159-S160,,,0168-1656,undefined,undefined,0000-0003-1675-4504,"Pedro Manuel Mendonça da Silva Cravo",WBS,N/A
WOS:000421729800011,"Art and the City",Review,2012,undefined,205-207,,,0254-1106,undefined,undefined,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",WBS,N/A
WOS:000436162800006,"On Modern Poetry - From Theory to Total Criticism",Review,2013,undefined,88-91,,,2174-2464,undefined,undefined,0000-0003-4414-9029,"Sandra Isabel das Candeias Guerreiro Dias",WBS,N/A
