id,titulo,fonte,doi,tipo,autores,departamento,orcids_autores,ano_publicacao,autor_principal,issn,isbn,volume,numero,paginas,editor,keywords,origem,financiador,repositorioIPBeja,apoiosPublicaçao
SCOPUS_ID:85152249414,"Depression in older adults during the COVID-19 pandemic: A systematic review","Journal of the American Geriatrics Society",10.1111/jgs.18363,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Silva C.",00028614,undefined,71,undefined,2308-2325,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85152522855,"Nurses’ Motivations, Barriers, and Facilitators to Engage in a Peer Review Process: A Qualitative Study Protocol","Nursing Reports",10.3390/nursrep13010029,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Belo Fernandes J.",2039439X,undefined,13,undefined,307-314,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85146887770,"Needs and expectations of family caregivers of cancer patients in palliative care: A study protocol","Frontiers in Psychology",10.3389/fpsyg.2022.1071711,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Fernandes J.B.",undefined,undefined,13,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85152579444,"Health Gains from Rehabilitation Nursing Care in Patients Undergoing Upper Abdominal Surgery","Lecture Notes in Bioengineering",10.1007/978-3-031-29067-1_29,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Nascimento L.",2195271X,"true, [9783031290664]",undefined,undefined,299-310,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85152579260,"The Patient Undergoing Total Hip Prothesis – Effectiveness of Applying a Rehabilitation Program During the Preoperative Period","Lecture Notes in Bioengineering",10.1007/978-3-031-29067-1_26,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Martins A.",2195271X,"true, [9783031290664]",undefined,undefined,260-273,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85152554283,"Impact of a Rehabilitation Nursing Program Implemented in the Pre and Postoperative Periods in People Undergoing Elective Abdominal Surgery","Lecture Notes in Bioengineering",10.1007/978-3-031-29067-1_22,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"Messias P.",2195271X,"true, [9783031290664]",undefined,undefined,211-224,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85152544535,"Nursing Interventions in the Prevention of Pressure Ulcers Associated with Medical Devices in Intensive Care: A Scoping Review","Lecture Notes in Bioengineering",10.1007/978-3-031-29067-1_9,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2023,"João F.",2195271X,"true, [9783031290664]",undefined,undefined,73-82,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85140818772,"Depression in older adults during the COVID-19 pandemic: a systematic review protocol","BMJ Open",10.1136/bmjopen-2022-065610,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Silva C.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85129211249,"Educational Intervention in Rehabilitation to Improve Functional Capacity after Hip Arthroplasty: A Scoping Review","Journal of Personalized Medicine",10.3390/jpm12050656,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Nicolau C.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85125352048,"Health Promotion and Disease Prevention in the Elderly: The Perspective of Nursing Students","Journal of Personalized Medicine",10.3390/jpm12020306,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Ferreira R.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85123760370,"The Development of Research Skills in Nursing Postgraduate Training","Education Sciences",10.3390/educsci12020078,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Ferreira R.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85123161856,"Programs Addressed to Family Caregivers/Informal Caregivers Needs: Systematic Review Protocol","Journal of Personalized Medicine",10.3390/jpm12020145,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Sousa L.",undefined,undefined,12,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85139642433,"Rehabilitation Nursing Program for Elderly Functional Independence","Research Anthology on Supporting Healthy Aging in a Digital Society",10.4018/978-1-6684-5295-0.ch010,Book,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Ferreira R.F.",undefined,"true, [9781668452967, 1668452952, 9781668452950]",undefined,undefined,144-157,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85139640268,"Gains From the Rehabilitation of Nursing to the Elderly With the Mobility Deficit by Femur Fracture","Research Anthology on Supporting Healthy Aging in a Digital Society",10.4018/978-1-6684-5295-0.ch083,Book,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Soares M.J.",undefined,"true, [9781668452967, 1668452952, 9781668452950]",undefined,undefined,1448-1459,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127913064,"Electrolyte Imbalances in the Elderly","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_35,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Sardinha E.",2195271X,"true, [9783030975234]",undefined,undefined,378-387,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127899132,"Prevention of Falls in the Elderly and in People with Mobility Changes","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_32,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Palma M.",2195271X,"true, [9783030975234]",undefined,undefined,341-354,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127895164,"Rehabilitation of the Elderly with a Respiratory Pathology - Benefits of Early Mobilization","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_20,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Nobre S.",2195271X,"true, [9783030975234]",undefined,undefined,214-224,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127890349,"The Practice of Physical Activity in a Person with Type 2 Diabetes Mellitus","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_22,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Martins F.",2195271X,"true, [9783030975234]",undefined,undefined,233-244,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127882783,"Preparing the Return Home of a Person After a Hip Arthroplasty - Capacitation for a Safe Transition","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_11,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Nicolau C.",2195271X,"true, [9783030975234]",undefined,undefined,108-120,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127874303,"Contributions to Rehabilitation Nursing Care for the Elderly with Hip Fracture","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_28,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Teixeira H.",2195271X,"true, [9783030975234]",undefined,undefined,296-306,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127835331,"Satisfaction: A Concept Based on Functionality and Quality of Life to Be Integrated in a Nursing Care Performance System","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_9,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Goes M.",2195271X,"true, [9783030975234]",undefined,undefined,84-93,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127835064,"The Position Therapy in Elderly People at Risk of Developing Pressure Injuries","Lecture Notes in Bioengineering",10.1007/978-3-030-97524-1_23,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Ferreira R.",2195271X,"true, [9783030975234]",undefined,undefined,245-256,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85127261826,"Functional respiratory re-education interventions in people with respiratory disease: a systematic literature review","Revista Brasileira de Enfermagem",10.1590/0034-7167-2021-0654,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2022,"Dias P.M.M.",00347167,undefined,75,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85176748660,"THE PERSON UNDERGOING TOTAL HIP ARTHROPLASTY DUE TO COXARTHROSIS: CASE REPORT","Revista Portuguesa de Enfermagem de Reabilitacao",10.33194/rper.2021.167,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Dias P.",undefined,undefined,4,undefined,18-29,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85106442175,"Indicators Sensitive to Rehabilitation Nursing Care: A Functional and Technological Respiratory Rehabilitation Program for Elderly People","Lecture Notes in Bioengineering",10.1007/978-3-030-72567-9_9,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Silva A.",2195271X,"true, [9783030725662]",undefined,undefined,87-98,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85106435369,"Gains from Nursing Care in Mobilizing the Elderly Person After Hip Arthroplasty","Lecture Notes in Bioengineering",10.1007/978-3-030-72567-9_25,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Pereira I.",2195271X,"true, [9783030725662]",undefined,undefined,262-276,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85106434029,"Promotion of Self-care Management in the Person with COPD: Systematic Literature Review","Lecture Notes in Bioengineering",10.1007/978-3-030-72567-9_21,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Esteves N.",2195271X,"true, [9783030725662]",undefined,undefined,217-231,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85106429653,"Women with Stress Urinary Incontinence: The Impact of a Rehabilitation Nursing Program on Quality of Life","Lecture Notes in Bioengineering",10.1007/978-3-030-72567-9_26,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Mourão S.",2195271X,"true, [9783030725662]",undefined,undefined,277-290,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85106424357,"Training Proposal Technology for the Elderly with Changes in Self Care and for Their Caregiver: Rehabilitation Nursing Care Contributions","Lecture Notes in Bioengineering",10.1007/978-3-030-72567-9_7,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2021,"Fonseca C.",2195271X,"true, [9783030725662]",undefined,undefined,69-80,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85104956444,"Early enteral nutrition in postoperative of gastrointestinal surgery: A review","Surgical Chronicles",undefined,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Romão L.",11085002,undefined,25,undefined,315-323,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85136884462,"Early weaning of the person undergoing invasive mechanical ventilation: Impact of rehabilitation nursing interventions","Noninvasive Ventilation Technologies and Healthcare for Geriatric Patients",10.4018/978-1-7998-3531-8.ch004,Book,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Amorim R.C.",undefined,"true, [9781799835325, 9781799835318]",undefined,undefined,46-67,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85136858716,"Person in need of airway cleaning and use of mechanical insufflator-exsufflator","Noninvasive Ventilation Technologies and Healthcare for Geriatric Patients",10.4018/978-1-7998-3531-8.ch012,Book,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Costa A.D.",undefined,"true, [9781799835325, 9781799835318]",undefined,undefined,193-208,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85084420987,"Early mobilization of the critically ill patient: Literature systematic review","Critical Care and Shock",undefined,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Vieira J.V.",14107767,undefined,23,undefined,54-64,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082308440,"Theoretical contributions from orem to self-care in rehabilitation nursing","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_16,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Fernandes S.",18650929,"true, [9783030414931]","1185 CCIS",undefined,163-173,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082307558,"Benefits of nursing interventions in preventing complications in the elderly with alterations in swallowing after stroke","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_28,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Espada G.",18650929,"true, [9783030414931]","1185 CCIS",undefined,283-291,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082305995,"Rehabilitation nursing in the elderly with mobility deficit due to fracture of the femur","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_29,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Soares M.J.",18650929,"true, [9783030414931]","1185 CCIS",undefined,292-303,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082305050,"Early weaning of people undergoing invasive mechanical ventilation: the impact of rehabilitation nursing interventions","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_24,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Amorim R.",18650929,"true, [9783030414931]","1185 CCIS",undefined,240-249,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082294973,"Physical activity for elderly people after an acute myocardial infarction","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_17,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Lopes A.C.",18650929,"true, [9783030414931]","1185 CCIS",undefined,174-184,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082293467,"Structured proposal for rehabilitation nursing (RN) care intervention: sensitive gains to rn care for the person with self-care deficit and in the surgical process","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_27,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Nascimento V.",18650929,"true, [9783030414931]","1185 CCIS",undefined,266-282,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082293192,"Person in need of airway cleaning and use of mechanical insufflator-exsufflator device: Gains from rehabilitation nursing intervention for people in intensive care","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_9,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2020,"Costa A.D.",18650929,"true, [9783030414931]","1185 CCIS",undefined,89-98,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85072068933,"The continuous training in the development of nursing teacher competencies in higher education in Portugal","Revista Complutense de Educacion",10.5209/RCED.57697,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2019,"Ferreira R.M.F.",11302496,undefined,30,undefined,675-694,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85065387693,"Models and politics of cares of the elderly in the home","Communications in Computer and Information Science",10.1007/978-3-030-16028-9_23,"Book Series","Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2019,"Ferreira R.F.",18650929,"true, [9783030160272]",1016,undefined,257-268,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85061850940,"Ongoing training in the development of nursing teacher skills","Revista Gaucha de Enfermagem",10.1590/1983-1447.2019.20180171,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2019,"Ferreira R.M.F.",01026933,undefined,40,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84952669747,"A Donabedian model of the quality of nursing care from nurses' perspectives in a Portuguese hospital: A pilot study","Journal of Nursing Measurement",10.1891/1061-3749.23.3.474,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2015,"Voyce J.",10613749,undefined,23,undefined,474-484,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84907861447,"Neonatal abstience syndrome: Evolution in the last ten years","Enfermeria Global",undefined,Journal,"Rogério Manuel Ferrinho Ferreira",Saúde,0000-0001-5180-2036,2014,"Porcel Gálvez A.M.",undefined,undefined,13,undefined,337-352,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Rui Alberto da Silva Martins Isidoro",Engenharia,0000-0002-2475-8591,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Sandra Cristina Rodrigues Santana Lopes","Educação CSComportamento",0000-0002-8283-3908,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85111093257,"Plague diary of Gonçalo M. Tavares: The (un)sustainable fragility of human being",Biblos,10.14195/0870-4112_3-7_6,Journal,"Sandra Isabel das Candeias Guerreiro Dias","Artes H Desporto",0000-0003-4414-9029,2021,"Correia Martins A.I.",08704112,undefined,undefined,undefined,117-138,undefined,,Scopus,N/A,N/A,N/A
